word_ipa,subword_ipas,audio_file,vowel_ipas,word,subword_string
diksijon,"dik,si,jon",diksiyon.wav,"i,i,o",diksiyon,"dik,si,yon"
diktatœɾ,"dik,ta,tœɾ",diktator.wav,"i,a,œ",diktatör,"dik,ta,tör"
dil,dil,dil.wav,i,dil,dil
dilɑːɾaː,"di,lɑː,ɾaː",dilara.wav,"i,ɑ,a",dilara,"di,la,ra"
dilɑːvɛɾ,"di,lɑː,vɛɾ",dilaver.wav,"i,ɑ,ɛ",dilaver,"di,la,ver"
dibasaɾ,"di,ba,saɾ",dilbasar.wav,"i,a,a",dilbasar,"dil,ba,sar"
diɫbaz,"diɫ,baz",dilbaz.wav,"i,a",dilbaz,"dil,baz"
diɫbɛɾ,"diɫ,bɛɾ",dilber.wav,"i,ɛ",dilber,"dil,ber"
diɫbeste,"diɫ,bes,te",dilbeste.wav,"i,e,e",dilbeste,"dil,bes,te"
diɫdaːɾ,"diɫ,daːɾ",dildar.wav,"i,a",dildar,"dil,dar"
dilekt͡ʃe,"di,lek,t͡ʃe",dilekce.wav,"i,e,e",dilekçe,"di,lek,çe"
diɫfiɾiːb,"diɫ,fi,ɾiːb",dilfirib.wav,"i,i,i",dilfirib,"dil,fi,rib"
diɫhaɾaːb,"diɫ,ha,ɾaːb",dilharab.wav,"i,a,a",dilharab,"dil,ha,rab"
diɫhuːn,"diɫ,huːn",dilhun.wav,"i,u",dilhun,"dil,hun"
dilinaːziktɛɾ,"di,li,naː,zik,tɛɾ",dilinazikter.wav,"i,i,a,i,ɛ",dilinazikter,"di,li,na,zik,ter"
diɫmat͡ʃ,"diɫ,mat͡ʃ",dilmac.wav,"i,a",dilmaç,"dil,maç"
diɫpesɛnd,"diɫ,pe,sɛnd",dilpesend.wav,"i,e,ɛ",dilpesend,"dil,pe,send"
diɫɾuːbaː,"diɫ,ɾuː,baː",dilruba.wav,"i,u,a",dilruba,"dil,ru,ba"
diɫsaːz,"diɫ,saːz",dilsaz.wav,"i,a",dilsaz,"dil,saz"
diɫʃicɑːɾ,"diɫ,ʃi,cɑːɾ",dilsikar.wav,"i,i,ɑ",dilşikâr,"dil,şikâr"
diɫsuːz,"diɫ,suːz",dilsuz.wav,"i,u",dilsuz,"dil,suz"
dimaː,"di,maː",dimag.wav,"i,a",dimağ,"di,mağ"
dimiʃk,"di,miʃk",dimisk.wav,"i,i",dimişk,"di,mişk"
dɯmɯʃciː,"dɯ,mɯʃ,ciː",dimiski.wav,"ɯ,ɯ,i",dımışki,"dı,mış,ki"
dimne,"dim,ne",dimne.wav,"i,e",dimne,"dim,ne"
dimjat,"dim,jat",dimyat.wav,"i,a",dimyat,"dim,yat"
din,din,din.wav,i,din,din
dinamik,"di,na,mik",dinamik.wav,"i,a,i",dinamik,"di,na,mik"
dinaɾ,"di,naɾ",dinar.wav,"i,a",dinar,"di,nar"
dindaːɾ,"din,daːɾ",dindar.wav,"i,a",dindar,"din,dar"
dindaʃ,"din,daʃ",dindas.wav,"i,a",dindaş,"din,daş"
diːnɛn,"diː,nɛn",dinen.wav,"i,ɛ",dinen,"di,nen"
diːniː,"diː,niː",dini.wav,"i,i",dinî,dinî
dinozoɾ,"di,no,zoɾ",dinozor.wav,"i,o,o",dinozor,"di,no,zor"
dipfɾiz,"dipf,ɾiz",dipfriz.wav,"i,i",dipfriz,"dipf,riz"
diploːma,"dip,loː,ma",diploma.wav,"i,o,a",diploma,"dip,lo,ma"
diɾaːjet,"di,ɾaː,jet",dirayet.wav,"i,a,e",dirayet,"di,ra,yet"
diɾaːjetli,"di,ɾaː,jet,li",dirayetli.wav,"i,a,e,i",dirayetli,"di,ra,yet,li"
diɾeksijon,"di,ɾek,si,jon",direksiyon.wav,"i,e,i,o",direksiyon,"di,rek,si,yon"
diɾekt,"di,ɾekt",direkt.wav,"i,e",direkt,"di,rekt"
diɾektif,"di,ɾek,tif",direktif.wav,"i,e,i",direktif,"di,rek,tif"
diɾhɛm,"diɾ,hɛm",dirhem.wav,"i,ɛ",dirhem,"dir,hem"
diɾiː,"di,ɾiː",dirig.wav,"i,i",diriğ,"di,riğ"
diskalifije,"dis,ka,li,fi,je",diskalifiye.wav,"i,a,i,i,e",diskalifiye,"dis,ka,li,fi,ye"
dispansɛɾ,"dis,pan,sɛɾ",dispanser.wav,"i,a,ɛ",dispanser,"dis,pan,ser"
distɾibytœɾ,"dist,ɾi,by,tœɾ",distributor.wav,"i,i,y,œ",distribütör,"dist,ri,bü,tör"
diva,"di,va",diva.wav,"i,a",diva,"di,va"
diːvan,"diː,van",divan.wav,"i,a",divan,"di,van"
diːvaːne,"diː,vaː,ne",divane.wav,"i,a,e",divane,"di,va,ne"
diːvaːniː,"diː,vaː,niː",divani.wav,"i,a,i",divani,"di,va,ni"
diːvaːnɯhɑɾp,"diː,vaː,nɯ,hɑɾp",divaniharp.wav,"i,a,ɯ,ɑ",divanıharp,"di,va,nı,harp"
diːvaːnɯhymaːjun,"diː,vaː,nɯ,hy,maː,jun",divanihumayun.wav,"i,a,ɯ,y,a,u",divanıhümayun,"di,va,nı,hü,ma,yun"
divit,"di,vit",divit.wav,"i,i",divit,"di,vit"
dijabet,"di,ja,bet",diyabet.wav,"i,a,e",diyabet,"di,ya,bet"
dijafon,"di,ja,fon",diyafon.wav,"i,a,o",diyafon,"di,ya,fon"
dijafɾam,"di,jaf,ɾam",diyafram.wav,"i,a,a",diyafram,"di,yaf,ram"
dijaɡɾam,"di,jaɡ,ɾam",diyagram.wav,"i,a,a",diyagram,"di,yag,ram"
dijalektik,"di,ja,lek,tik",diyalektik.wav,"i,a,e,i",diyalektik,"di,ya,lek,tik"
dijaliz,"di,ja,liz",diyaliz.wav,"i,a,i",diyaliz,"di,ya,liz"
dijaloːɡ,"di,ja,loːɡ",diyalog.wav,"i,a,o",diyalog,"di,ya,log"
dijaːnet,"di,jaː,net",diyanet.wav,"i,a,e",diyanet,"di,ya,net"
dijaɾ,"di,jaɾ",diyar.wav,"i,a",diyar,"di,yar"
dijaːɾbakɯɾ,"di,jaːɾ,ba,kɯɾ",diyarbakir.wav,"i,a,a,ɯ",diyarbakır,"di,yar,ba,kır"
dijet,"di,jet",diyet.wav,"i,e",diyet,"di,yet"
dijetisjɛn,"di,je,tis,jɛn",diyetisyen.wav,"i,e,i,ɛ",diyetisyen,"di,ye,tis,yen"
dizajn,"di,zajn",dizayn.wav,"i,a",dizayn,"di,zayn"
dizdaɾ,"diz,daɾ",dizdar.wav,"i,a",dizdar,"diz,dar"
dizi,"di,zi",dizi.wav,"i,i",dizi,"di,zi"
dizin,"di,zin",dizin.wav,"i,i",dizin,"di,zin"
doal,"do,al",dogal.wav,"o,a",doğal,"do,ğal"
doɡma,"doɡ,ma",dogma.wav,"o,a",dogma,"dog,ma"
doːɾu,"doː,ɾu",dogru.wav,"o,u",doğru,"doğ,ru"
dou,"do,u",dogu.wav,"o,u",doğu,"do,ğu"
douɫu,"do,u,ɫu",dogulu.wav,"o,u,u",doğulu,"do,ğu,lu"
doumhaːne,"do,um,haː,ne",dogumhane.wav,"o,u,a,e",doğumhane,"do,ğum,ha,ne"
douɾɡan,"do,uɾ,ɡan",dogurgan.wav,"o,u,a",doğurgan,"do,ğur,gan"
docymantasjon,"do,cy,man,tas,jon",dokumantasyon.wav,"o,y,a,a,o",dokümantasyon,"do,kü,man,tas,yon"
doɫap,"do,ɫap",dolap.wav,"o,a",dolap,"do,lap"
doɫu,"do,ɫu",dolu.wav,"o,u",dolu,"do,lu"
dominant,"do,mi,nant",dominant.wav,"o,i,a",dominant,"do,mi,nant"
dœnɛl,"dœ,nɛl",donel.wav,"œ,ɛ",dönel,"dö,nel"
dœnem,"dœ,nem",donem.wav,"œ,e",dönem,"dö,nem"
dœnɛnd͡ʒe,"dœ,nɛn,d͡ʒe",donence.wav,"œ,ɛ,e",dönence,"dö,nen,ce"
dopinɡ,"do,pinɡ",doping.wav,"o,i",doping,"do,ping"
dost,dost,dost.wav,o,dost,dost
dostaːne,"dos,taː,ne",dostane.wav,"o,a,e",dostane,"dos,ta,ne"
dozaʒ,"do,zaʒ",dozaj.wav,"o,a",dozaj,"do,zaj"
dyː,dyː,du.wav,y,dü,dü
duaː,"du,aː",dua.wav,"u,a",dua,"du,a"
duahaːn,"du,a,haːn",duahan.wav,"u,a,a",duahan,"du,a,han"
dyalizm,"dy,a,lizm",dualizm.wav,"y,a,i",düalizm,"dü,a,lizm"
duajɛn,"du,a,jɛn",duayen.wav,"u,a,ɛ",duayen,"du,a,yen"
duba,"du,ba",duba.wav,"u,a",duba,"du,ba"
dubaːɾaː,"du,baː,ɾaː",dubara.wav,"u,a,a",dubara,"du,ba,ra"
dybbyasɡaɾ,"dyb,by,as,ɡaɾ",dubbuasgar.wav,"y,y,a,a",dübbüasgar,"düb,bü,as,gar"
dybbyekbɛɾ,"dyb,by,ek,bɛɾ",dubbuekber.wav,"y,y,e,ɛ",dübbüekber,"düb,bü,ek,ber"
dybɛl,"dy,bɛl",dubel.wav,"y,ɛ",dübel,"dü,bel"
dybeʃ,"dy,beʃ",dubes.wav,"y,e",dübeş,"dü,beş"
dublɑʒ,"dub,lɑʒ",dublaj.wav,"u,ɑ",dublaj,"dub,laj"
duble,"dub,le",duble.wav,"u,e",duble,"dub,le"
dybyɾ,"dy,byɾ",dubur.wav,"y,y",dübür,"dü,bür"
dyeɫloː,"dy,eɫ,loː",duello.wav,"y,e,o",düello,"dü,el,lo"
dyet,"dy,et",duet.wav,"y,e",düet,"dü,et"
dyɡɑːh,"dy,ɡɑːh",dugah.wav,"y,ɑ",dügâh,dügâh
dyjme,"dyj,me",dugme.wav,"y,e",düğme,"düğ,me"
duhaːniː,"du,haː,niː",duhani.wav,"u,a,i",duhani,"du,ha,ni"
duhuːːl,"du,huːːl",duhul.wav,"u,u",duhul,"du,hul"
duhuːːlije,"du,huːː,li,je",duhuliye.wav,"u,u,i,e",duhuliye,"du,hu,li,ye"
dyk,dyk,duk.wav,y,dük,dük
dykcɑːn,"dyk,cɑːn",dukkan.wav,"y,ɑ",dükkân,dükkân
dyɫdyl,"dyɫ,dyl",duldul.wav,"y,y",düldül,"dül,dül"
dyɫɡɛɾ,"dyɫ,ɡɛɾ",dulger.wav,"y,ɛ",dülger,"dül,ger"
dymbelek,"dym,be,lek",dumbelek.wav,"y,e,e",dümbelek,"düm,be,lek"
duːːn,duːːn,dun.wav,u,dun,dun
duːːn,duːːn,dun.wav,u,dün,dün
dynjaː,"dyn,jaː",dunya.wav,"y,a",dünya,"dün,ya"
dynjeviː,"dyn,je,viː",dunyevi.wav,"y,e,i",dünyevi,"dün,ye,vi"
dyɾ,dyɾ,dur.wav,y,dür,dür
duːɾaːduːɾ,"duː,ɾaː,duːɾ",duradur.wav,"u,a,u",duradur,"du,ra,dur"
dyɾdaːne,"dyɾ,daː,ne",durdane.wav,"y,a,e",dürdane,"dür,da,ne"
dyɾɾijektaː,"dyɾ,ɾi,jek,taː",durriyekta.wav,"y,i,e,a",dürriyekta,"dür,ri,yek,ta"
dyɾɾijetiːm,"dyɾ,ɾi,je,tiːm",durriyetim.wav,"y,i,e,i",dürriyetim,"dür,ri,ye,tim"
dyɾyst,"dy,ɾyst",durust.wav,"y,y",dürüst,"dü,rüst"
dyɾyst,"dy,ɾyst",durust.wav,"y,y",dürüşt,"dü,rüşt"
dyɾziː,"dyɾ,ziː",durzi.wav,"y,i",dürzi,"dür,zi"
dyɾzy,"dyɾ,zy",durzu.wav,"y,y",dürzü,"dür,zü"
dyse,"dy,se",duse.wav,"y,e",düse,"dü,se"
dyʃeʃ,"dy,ʃeʃ",duses.wav,"y,e",düşeş,"dü,şeş"
dyʃeʃ,"dy,ʃeʃ",duses.wav,"y,e",düşes,"dü,şes"
dyʃcyn,"dyʃ,cyn",duskun.wav,"y,y",düşkün,"düş,kün"
dyʃman,"dyʃ,man",dusman.wav,"y,a",düşman,"düş,man"
dystuɾ,"dys,tuɾ",dustur.wav,"y,u",düstur,"düs,tur"
duvak,"du,vak",duvak.wav,"u,a",duvak,"du,vak"
dyve,"dy,ve",duve.wav,"y,e",düve,"dü,ve"
dyvɛl,"dy,vɛl",duvel.wav,"y,ɛ",düvel,"dü,vel"
dyvɛn,"dy,vɛn",duven.wav,"y,ɛ",düven,"dü,ven"
dyvɛɾ,"dy,vɛɾ",duver.wav,"y,ɛ",düver,"dü,ver"
dujaɾɡa,"du,jaɾ,ɡa",duyarga.wav,"u,a,a",duyarga,"du,yar,ga"
dyjek,"dy,jek",duyek.wav,"y,e",düyek,"dü,yek"
dyjuːn,"dy,juːn",duyun.wav,"y,u",düyun,"dü,yun"
dyz,dyz,duz.wav,y,düz,düz
dyːzebaːn,"dyː,ze,baːn",duzeban.wav,"y,e,a",düzeban,"dü,ze,ban"
dyzɛɫtmɛn,"dy,zɛɫt,mɛn",duzeltmen.wav,"y,ɛ,ɛ",düzeltmen,"dü,zelt,men"
dyzɛnbaz,"dy,zɛn,baz",duzenbaz.wav,"y,ɛ,a",düzenbaz,"dü,zen,baz"
ebaːbil,"e,baː,bil",ebabil.wav,"e,a,i",ebabil,"e,ba,bil"
ebat,"e,bat",ebat.wav,"e,a",ebat,"e,bat"
ebedɛn,"e,be,dɛn",ebeden.wav,"e,e,ɛ",ebeden,"e,be,den"
ebediː,"e,be,diː",ebedi.wav,"e,e,i",ebedî,"e,bedî"
ebediːjɛn,"e,be,diː,jɛn",ebediyen.wav,"e,e,i,ɛ",ebediyen,"e,be,di,yen"
ebedijet,"e,be,di,jet",ebediyet.wav,"e,e,i,e",ebediyet,"e,be,di,yet"
ebet,"e,bet",ebet.wav,"e,e",ebet,"e,bet"
ebevejn,"e,be,vejn",ebeveyn.wav,"e,e,e",ebeveyn,"e,be,veyn"
ebcɛm,"eb,cɛm",ebkem.wav,"e,ɛ",ebkem,"eb,kem"
ebleh,"eb,leh",ebleh.wav,"e,e",ebleh,"eb,leh"
ebɾaːɾ,"eb,ɾaːɾ",ebrar.wav,"e,a",ebrar,"eb,rar"
ebɾehe,"eb,ɾe,he",ebrehe.wav,"e,e,e",ebrehe,"eb,re,he"
ebɾuː,"eb,ɾuː",ebru.wav,"e,u",ebru,"eb,ru"
ebɾuːli,"eb,ɾuː,li",ebruli.wav,"e,u,i",ebruli,"eb,ru,li"
ebɾuːɫu,"eb,ɾuː,ɫu",ebrulu.wav,"e,u,u",ebrulu,"eb,ru,lu"
ebuːbeciɾ,"e,buː,be,ciɾ",ebubekir.wav,"e,u,e,i",ebubekir,"e,bu,be,kir"
ebuːd͡ʒehil,"e,buː,d͡ʒe,hil",ebucehil.wav,"e,u,e,i",ebucehil,"e,bu,ce,hil"
ebuːːɫbeʃɛɾ,"e,buːː,ɫbe,ʃɛɾ",ebulbeser.wav,"e,u,e,ɛ",ebulbeşer,"e,bul,be,şer"
ebuzzɛhɛp,"e,buz,zɛ,hɛp",ebuzzehep.wav,"e,u,ɛ,ɛ",ebuzzehep,"e,buz,ze,hep"
ebjaːt,"eb,jaːt",ebyat.wav,"e,a",ebyat,"eb,yat"
eʒdaːt,"eʒ,daːt",ecdat.wav,"e,a",ecdat,"ec,dat"
ed͡ʒe,"e,d͡ʒe",ece.wav,"e,e",ece,"e,ce"
ed͡ʒeabat,"e,d͡ʒe,a,bat",eceabat.wav,"e,e,a,a",eceabat,"e,ce,a,bat"
ed͡ʒɛl,"e,d͡ʒɛl",ecel.wav,"e,ɛ",ecel,"e,cel"
ed͡ʒhɛl,"ed͡ʒ,hɛl",echel.wav,"e,ɛ",echel,"ec,hel"
ed͡ʒinni,"e,d͡ʒin,ni",ecinni.wav,"e,i,i",ecinni,"e,cin,ni"
ed͡ʒiɾ,"e,d͡ʒiɾ",ecir.wav,"e,i",ecir,"e,cir"
ed͡ʒmaiːn,"ed͡ʒ,ma,iːn",ecmain.wav,"e,a,i",ecmain,"ec,ma,in"
ed͡ʒnaːs,"ed͡ʒ,naːs",ecnas.wav,"e,a",ecnas,"ec,nas"
ed͡ʒnebiː,"ed͡ʒ,ne,biː",ecnebi.wav,"e,e,i",ecnebi,"ec,ne,bi"
ed͡ʒɾaːm,"ed͡ʒ,ɾaːm",ecram.wav,"e,a",ecram,"ec,ram"
ed͡ʒzaː,"ed͡ʒ,zaː",ecza.wav,"e,a",ecza,"ec,za"
ed͡ʒzaːne,"ed͡ʒ,zaː,ne",eczane.wav,"e,a,e",eczane,"ec,za,ne"
edaː,"e,daː",eda.wav,"e,a",eda,"e,da"
edaːɫɯ,"e,daː,ɫɯ",edali.wav,"e,a,ɯ",edalı,"e,da,lı"
edaːniː,"e,daː,niː",edani.wav,"e,a,i",edani,"e,da,ni"
edat,"e,dat",edat.wav,"e,a",edat,"e,dat"
edebiː,"e,de,biː",edebi.wav,"e,e,i",edebî,"e,debî"
edebijat,"e,de,bi,jat",edebiyat.wav,"e,e,i,a",edebiyat,"e,de,bi,yat"
edep,"e,dep",edep.wav,"e,e",edep,"e,dep"
edevat,"e,de,vat",edevat.wav,"e,e,a",edevat,"e,de,vat"
ediːbaːne,"e,diː,baː,ne",edibane.wav,"e,i,a,e",edibane,"e,di,ba,ne"
ediːbe,"e,diː,be",edibe.wav,"e,i,e",edibe,"e,di,be"
edim,"e,dim",edim.wav,"e,i",edim,"e,dim"
edimsɛl,"e,dim,sɛl",edimsel.wav,"e,i,ɛ",edimsel,"e,dim,sel"
edip,"e,dip",edip.wav,"e,i",edip,"e,dip"
edisjon,"e,dis,jon",edisyon.wav,"e,i,o",edisyon,"e,dis,yon"
editœɾ,"e,di,tœɾ",editor.wav,"e,i,œ",editör,"e,di,tör"
edvaːɾ,"ed,vaːɾ",edvar.wav,"e,a",edvar,"ed,var"
efɑːl,"e,fɑːl",efal.wav,"e,ɑ",efal,"e,fal"
efdɑːl,"ef,dɑːl",efdal.wav,"e,ɑ",efdal,"ef,dal"
efe,"e,fe",efe.wav,"e,e",efe,"e,fe"
efekt,"e,fekt",efekt.wav,"e,e",efekt,"e,fekt"
efektif,"e,fek,tif",efektif.wav,"e,e,i",efektif,"e,fek,tif"
efemine,"e,fe,mi,ne",efemine.wav,"e,e,i,e",efemine,"e,fe,mi,ne"
efɛndi,"e,fɛn,di",efendi.wav,"e,ɛ,i",efendi,"e,fen,di"
efcɑɾ,"ef,cɑɾ",efkar.wav,"e,ɑ",efkâr,efkâr
efcɑːɾɯumuːmije,"ef,cɑː,ɾɯ,u,muː,mi,je",efkariumumiye.wav,"e,ɑ,ɯ,u,u,i,e",efkârıumumiye,"efk,ârı,u,mu,mi,ye"
eflɑːk,"ef,lɑːk",eflak.wav,"e,ɑ",eflak,"ef,lak"
eflɑːciː,"ef,lɑː,ciː",eflaki.wav,"e,ɑ,i",eflaki,"ef,la,ki"
eflɑːtun,"ef,lɑː,tun",eflatun.wav,"e,ɑ,u",eflatun,"ef,la,tun"
eflɑːtuːniː,"ef,lɑː,tuː,niː",eflatuni.wav,"e,ɑ,u,i",eflatuni,"ef,la,tu,ni"
efɾaːt,"ef,ɾaːt",efrat.wav,"e,a",efrat,"ef,rat"
efɾuːz,"ef,ɾuːz",efruz.wav,"e,u",efruz,"ef,ruz"
efsaːne,"ef,saː,ne",efsane.wav,"e,a,e",efsane,"ef,sa,ne"
efsaːneviː,"ef,saː,ne,viː",efsanevi.wav,"e,a,e,i",efsanevi,"ef,sa,ne,vi"
efsun,"ef,sun",efsun.wav,"e,u",efsun,"ef,sun"
efsund͡ʒu,"ef,sun,d͡ʒu",efsuncu.wav,"e,u,u",efsuncu,"ef,sun,cu"
efsuncɑɾ,"ef,sun,cɑɾ",efsunkar.wav,"e,u,ɑ",efsunkâr,"ef,sunkâr"
efsuːs,"ef,suːs",efsus.wav,"e,u",efsus,"ef,sus"
eje,"e,je",ege.wav,"e,e",eğe,"e,ğe"
ejɛɾ,"e,jɛɾ",eger.wav,"e,ɛ",eğer,"e,ğer"
ejik,"e,jik",egik.wav,"e,i",eğik,"e,ğik"
ejim,"e,jim",egim.wav,"e,i",eğim,"e,ğim"
ejin,"e,jin",egin.wav,"e,i",eğin,"e,ğin"
ejitim,"e,ji,tim",egitim.wav,"e,i,i",eğitim,"e,ği,tim"
ejlɛnd͡ʒe,"ej,lɛn,d͡ʒe",eglence.wav,"e,ɛ,e",eğlence,"eğ,len,ce"
ejɾɛɫti,"ej,ɾɛɫ,ti",egrelti.wav,"e,ɛ,i",eğrelti,"eğ,rel,ti"
ejɾɛti,"ej,ɾɛ,ti",egreti.wav,"e,ɛ,i",eğreti,"eğ,re,ti"
ejɾi,"ej,ɾi",egri.wav,"e,i",eğri,"eğ,ri"
eɡzama,"eɡ,za,ma",egzama.wav,"e,a,a",egzama,"eg,za,ma"
eɡzɛɾsiz,"eɡ,zɛɾ,siz",egzersiz.wav,"e,ɛ,i",egzersiz,"eg,zer,siz"
ɛɡzotik,"ɛɡ,zo,tik",egzotik.wav,"ɛ,o,i",egzotik,"eg,zo,tik"
eɡzoz,"eɡ,zoz",egzoz.wav,"e,o",egzoz,"eg,zoz"
ehɛm,"e,hɛm",ehem.wav,"e,ɛ",ehem,"e,hem"
ehemmijet,"e,hem,mi,jet",ehemmiyet.wav,"e,e,i,e",ehemmiyet,"e,hem,mi,yet"
ehibbaː,"e,hib,baː",ehibba.wav,"e,i,a",ehibba,"e,hib,ba"
ehlibejit,"eh,li,be,jit",ehlibeyit.wav,"e,i,e,i",ehlibeyit,"eh,li,be,yit"
ehlidil,"eh,li,dil",ehlidil.wav,"e,i,i",ehlidil,"eh,li,dil"
ehlidynjaː,"eh,li,dyn,jaː",ehlidunya.wav,"e,i,y,a",ehlidünya,"eh,li,dün,ya"
ehliisɫam,"eh,li,is,ɫam",ehliislam.wav,"e,i,i,a",ehliislam,"eh,li,is,lam"
ehlicejif,"eh,li,ce,jif",ehlikeyif.wav,"e,i,e,i",ehlikeyif,"eh,li,ke,yif"
ehlicitap,"eh,li,ci,tap",ehlikitap.wav,"e,i,i,a",ehlikitap,"eh,li,ki,tap"
ehlikubuːɾ,"eh,li,ku,buːɾ",ehlikubur.wav,"e,i,u,u",ehlikubur,"eh,li,ku,bur"
ehlileʃmek,"eh,li,leʃ,mek",ehlilesmek.wav,"e,i,e,e",ehlîleşmek,"ehl,îleş,mek"
ehlisaːliːp,"eh,li,saː,liːp",ehlisalip.wav,"e,i,a,i",ehlisalip,"eh,li,sa,lip"
ehlisynnet,"eh,li,syn,net",ehlisunnet.wav,"e,i,y,e",ehlisünnet,"eh,li,sün,net"
ehlijɛt,"eh,li,jɛt",ehliyet.wav,"e,i,ɛ",ehliyet,"eh,li,yet"
ehlijetli,"eh,li,jet,li",ehliyetli.wav,"e,i,e,i",ehliyetli,"eh,li,yet,li"
ehlijetnaːme,"eh,li,jet,naː,me",ehliyetname.wav,"e,i,e,a,e",ehliyetname,"eh,li,yet,na,me"
ehɾam,"eh,ɾam",ehram.wav,"e,a",ehram,"eh,ram"
ehvɛn,"eh,vɛn",ehven.wav,"e,ɛ",ehven,"eh,ven"
ehveniʃɛɾ,"eh,ve,ni,ʃɛɾ",ehveniser.wav,"e,e,i,ɛ",ehvenişer,"eh,ve,ni,şer"
eʒdɛɾhaː,"eʒ,dɛɾ,haː",ejderha.wav,"e,ɛ,a",ejderha,"ej,der,ha"
ekaːbiɾ,"e,kaː,biɾ",ekabir.wav,"e,a,i",ekabir,"e,ka,bir"
ekaɫlijet,"e,kaɫ,li,jet",ekalliyet.wav,"e,a,i,e",ekalliyet,"e,kal,li,yet"
ekaɾte,"e,kaɾ,te",ekarte.wav,"e,a,e",ekarte,"e,kar,te"
ekbɛɾ,"ek,bɛɾ",ekber.wav,"e,ɛ",ekber,"ek,ber"
eklektik,"ek,lek,tik",eklektik.wav,"e,e,i",eklektik,"ek,lek,tik"
ɛkmɛk,"ɛk,mɛk",ekmek.wav,"ɛ,ɛ",ekmek,"ek,mek"
ekmɛl,"ek,mɛl",ekmel.wav,"e,ɛ",ekmel,"ek,mel"
eko,"e,ko",eko.wav,"e,o",eko,"e,ko"
ecoːl,"e,coːl",ekol.wav,"e,o",ekol,"e,kol"
ekoloːʒi,"e,ko,loː,ʒi",ekoloji.wav,"e,o,o,i",ekoloji,"e,ko,lo,ji"
ekonomik,"e,ko,no,mik",ekonomik.wav,"e,o,o,i",ekonomik,"e,ko,no,mik"
ekose,"e,ko,se",ekose.wav,"e,o,e",ekose,"e,ko,se"
ekɾɛm,"ek,ɾɛm",ekrem.wav,"e,ɛ",ekrem,"ek,rem"
ekɾu,"ek,ɾu",ekru.wav,"e,u",ekru,"ek,ru"
eksantɾik,"ek,sant,ɾik",eksantrik.wav,"e,a,i",eksantrik,"ek,sant,rik"
eksɛlɑns,"ek,sɛ,lɑns",ekselans.wav,"e,ɛ,ɑ",ekselans,"ek,se,lans"
ekseɾiː,"ek,se,ɾiː",ekseri.wav,"e,e,i",ekseri,"ek,se,ri"
ekseɾijaː,"ek,se,ɾi,jaː",ekseriya.wav,"e,e,i,a",ekseriya,"ek,se,ri,ya"
ekseɾijet,"ek,se,ɾi,jet",ekseriyet.wav,"e,e,i,e",ekseriyet,"ek,se,ri,yet"
ekʃi,"ek,ʃi",eksi.wav,"e,i",ekşi,"ek,şi"
ekspɛɾtiz,"eks,pɛɾ,tiz",ekspertiz.wav,"e,ɛ,i",ekspertiz,"eks,per,tiz"
ekspɾes,"eks,pɾes",ekspres.wav,"e,e",ekspres,"eks,pres"
ekstɾa,"eks,tɾa",ekstra.wav,"e,a",ekstra,"eks,tra"
ekstɾe,"eks,tɾe",ekstre.wav,"e,e",ekstre,"eks,tre"
ekstɾɛm,"eks,tɾɛm",ekstrem.wav,"e,ɛ",ekstrem,"eks,trem"
ecyɾi,"e,cy,ɾi",ekuri.wav,"e,y,i",eküri,"e,kü,ri"
ekvatoɾ,"ek,va,toɾ",ekvator.wav,"e,a,o",ekvator,"ek,va,tor"
ɛl,ɛl,el.wav,ɛ,el,el
elɑː,"e,lɑː",ela.wav,"e,ɑ",ela,"e,la"
eɫaman,"e,ɫa,man",elaman.wav,"e,a,a",elaman,"e,la,man"
eɫan,"e,ɫan",elan.wav,"e,a",elan,"e,lan"
elɑstik,"e,lɑs,tik",elastik.wav,"e,ɑ,i",elastik,"e,las,tik"
elɑsticiː,"e,lɑs,ti,ciː",elastiki.wav,"e,ɑ,i,i",elastiki,"e,las,ti,ki"
eɫbette,"eɫ,bet,te",elbette.wav,"e,e,e",elbette,"el,bet,te"
eɫbise,"eɫ,bi,se",elbise.wav,"e,i,e",elbise,"el,bi,se"
eɫbistan,"eɫ,bis,tan",elbistan.wav,"e,i,a",elbistan,"el,bis,tan"
eɫt͡ʃi,"eɫ,t͡ʃi",elci.wav,"e,i",elçi,"el,çi"
eɫdivɛn,"eɫ,di,vɛn",eldiven.wav,"e,i,ɛ",eldiven,"el,di,ven"
elejimsaːma,"e,le,jim,saː,ma",elegimsagma.wav,"e,e,i,a,a",eleğimsağma,"e,le,ğim,sağ,ma"
elek,"e,lek",elek.wav,"e,e",elek,"e,lek"
elektɾonik,"e,lekt,ɾo,nik",elektronik.wav,"e,e,o,i",elektronik,"e,lekt,ro,nik"
elɛm,"e,lɛm",elem.wav,"e,ɛ",elem,"e,lem"
eleman,"e,le,man",eleman.wav,"e,e,a",eleman,"e,le,man"
elemɛnt,"e,le,mɛnt",element.wav,"e,e,ɛ",element,"e,le,ment"
eleʃtiɾɛl,"e,leʃ,ti,ɾɛl",elestirel.wav,"e,e,i,ɛ",eleştirel,"e,leş,ti,rel"
eleʃtiɾmɛn,"e,leʃ,tiɾ,mɛn",elestirmen.wav,"e,e,i,ɛ",eleştirmen,"e,leş,tir,men"
eɫfaːz,"eɫ,faːz",elfaz.wav,"e,a",elfaz,"el,faz"
