path,phonemes
ticaret.wav,ticaret spn
sadist.wav,sadist spn
gurz.wav,gürz spn
takvim.wav,takvim spn
inkita.wav,inkıta spn
erk.wav,erk ɛ ɾ k
senai.wav,senai spn
basiret.wav,basiret spn
mufreze.wav,müfreze spn
amma.wav,amma a m m aː
son.wav,son spn
afetidevran.wav,afetidevran spn
eyvah.wav,eyvah e j v aː h
yabanci.wav,yabancı spn
nesli.wav,nesli spn
sabote.wav,sabote spn
kislamak.wav,kışlamak k ɯ ʃ ɫ a m a k
mutehavvil.wav,mütehavvil spn
pedagog.wav,pedagog spn
vicahen.wav,vicahen spn
isyan.wav,isyan spn
ney.wav,ney spn
tamamiyet.wav,tamamiyet spn
mukedder.wav,mükedder spn
mukemmelen.wav,mükemmelen spn
demdeme.wav,demdeme spn
kabahat.wav,kabahat spn
lareybi.wav,lareybi spn
zinde.wav,zinde spn
perforje.wav,perforje p ɛ ɾ f o ɾ ʒ e
letaif.wav,letaif spn
miknatisi.wav,mıknatisi spn
fide.wav,fide spn
melankoli.wav,melankoli spn
hiza.wav,hiza spn
melamet.wav,melamet spn
canhiras.wav,canhıraş spn
lakayit.wav,lakayıt spn
katib_i.wav,kâtib-i spn
flamingo.wav,flamingo spn
manifesto.wav,manifesto spn
mevhum.wav,mevhum m e v h uː m
zift.wav,zift spn
adalet.wav,adalet spn
kanserojen.wav,kanserojen spn
guzel.wav,güzel spn
emraz.wav,emraz spn
tekerrurat.wav,tekerrürat spn
surup.wav,şurup ʃ u ɾ u p
mahlukat.wav,mahlûkat spn
tafta.wav,tafta spn
mevzuat.wav,mevzuat spn
asagi.wav,aşağı a ʃ aː
sefilane.wav,sefilane spn
cer.wav,cer spn
istihzar.wav,istihzar spn
ibrik.wav,ibrik i b ɾ i k
curum.wav,cürüm spn
istibdat.wav,istibdat spn
tekfir.wav,tekfir spn
once.wav,önce spn
tahavvulat.wav,tahavvülat spn
temyizen.wav,temyizen spn
tahayyulat.wav,tahayyülat spn
tevzi.wav,tevzi spn
kuvoz.wav,kuvöz spn
ecnas.wav,ecnas spn
muzakerat.wav,müzakerat spn
bedevi.wav,bedevi spn
balaban.wav,balaban spn
ordek.wav,ördek spn
saman.wav,şaman spn
ten.wav,ten spn
mektup.wav,mektup spn
nakletmek.wav,nakletmek spn
fi.wav,fi f iː
muhakkak.wav,muhakkak m u h a k k a k
hurc.wav,hurç spn
sebatkar.wav,sebatkâr spn
ravza.wav,ravza spn
penisilin.wav,penisilin spn
avdet.wav,avdet spn
zirdeli.wav,zırdeli spn
cam_i.wav,câm-ı spn
telekinezi.wav,telekinezi spn
ye.wav,ye spn
vesile.wav,vesile spn
bodur.wav,bodur spn
murekkep.wav,mürekkep m y ɾ e k c e p
fiilen.wav,fiilen spn
irtidat.wav,irtidat spn
federal.wav,federal spn
insaf.wav,insaf spn
apse.wav,apse spn
istakoz.wav,ıstakoz spn
notr.wav,nötr spn
intibah.wav,intibah spn
melekzat.wav,melekzat spn
emare.wav,emare e m aː ɾ e
nevazis.wav,nevaziş spn
cigirtkan.wav,çığırtkan spn
ilm_el.wav,ilm-el spn
sive.wav,şive ʃ iː v e
gomut.wav,gömüt spn
tulbent.wav,tülbent spn
dellaliye.wav,dellaliye spn
istisare.wav,istişare spn
yed.wav,yed spn
serik.wav,şerik ʃ e ɾ iː k
rezidans.wav,rezidans spn
bedaheten.wav,bedaheten spn
pelikul.wav,pelikül spn
suhuf.wav,suhuf spn
efkar.wav,efkâr e f c aː ɾ
teshir.wav,teşhir spn
masura.wav,masura spn
lafiz.wav,lafız spn
iliskin.wav,ilişkin spn
intikalen.wav,intikalen spn
kiyasimukassem.wav,kıyasımukassem spn
izam.wav,izam spn
du.wav,dü spn
kagir.wav,kâgir spn
zafiyet.wav,zafiyet spn
terapist.wav,terapist spn
malikiyet.wav,malikiyet spn
beseri.wav,beserî spn
destur.wav,destur spn
teshis.wav,teşhis spn
derbi.wav,derbi spn
kisrak.wav,kısrak spn
mozaik.wav,mozaik spn
realist.wav,realist spn
mahkukat.wav,mahkûkat spn
mikado.wav,mikado spn
timsali.wav,timsali spn
hucum.wav,hücum spn
piyata.wav,piyata spn
mufsit.wav,müfsit spn
bez.wav,bez spn
senator.wav,senatör spn
nayi.wav,nayi spn
cihad_i.wav,cihad-ı spn
manidar.wav,manidar spn
gayrimuslim.wav,gayrimüslim spn
mutedavil.wav,mütedavil spn
perdedar.wav,perdedar spn
laedri.wav,laedri spn
buzagi.wav,buzağı spn
sekbanbasi.wav,sekbanbaşı spn
yemin.wav,yemin spn
mukataa.wav,mukataa spn
kanser.wav,kanser spn
cust.wav,cüst spn
ayni.wav,aynı spn
fecrisadik.wav,fecrisadık spn
harir.wav,harir h a ɾ iː ɾ
nihai.wav,nihai spn
aktualite.wav,aktüalite spn
kulah.wav,külah spn
karekok.wav,karekök k a ɾ e c œ k
cilehane.wav,çilehane spn
tekraren.wav,tekraren spn
saraka.wav,saraka spn
haris.wav,haris spn
hengam.wav,hengâm spn
kaduk.wav,kadük spn
tatbik.wav,tatbik spn
tibben.wav,tıbben spn
dabbe.wav,dabbe spn
makosen.wav,makosen spn
imkan.wav,imkân spn
yengen.wav,yengen spn
zikkim.wav,zıkkım spn
munseat.wav,münşeat spn
taksir.wav,taksir spn
ilahi.wav,ilahi spn
banknot.wav,banknot spn
beniadem.wav,beniâdem spn
trajik.wav,trajik spn
vakia.wav,vakıa spn
lobut.wav,lobut spn
edibane.wav,edibane spn
hafazanallah.wav,hafazanallah spn
duble.wav,duble spn
eski.wav,eski spn
hayatiyet.wav,hayatiyet spn
anafor.wav,anafor spn
mecalis.wav,mecalis spn
sedef.wav,sedef spn
amortisor.wav,amortisör spn
nisangah.wav,nisangâh spn
antet.wav,antet spn
grosmarket.wav,grosmarket spn
mukerrem.wav,mükerrem m y c e ɾ ɾ ɛ m
satsuma.wav,satsuma spn
hayal.wav,hayal spn
muhabbet.wav,muhabbet spn
keskul.wav,keşkül spn
emrimuhal.wav,emrimuhal spn
pey.wav,pey p e j
makat.wav,makat spn
talakiselase.wav,talakıselase spn
ucret.wav,ücret spn
kavsak.wav,kavşak k a v ʃ a k
suzende.wav,suzende spn
mahrem.wav,mahrem m a h ɾ ɛ m
plak.wav,plak spn
mukabele.wav,mukabele spn
bakac.wav,bakaç spn
muahede.wav,muahede spn
makreme.wav,makreme m a k ɾ e m e
plaj.wav,plaj spn
izdivac.wav,izdivaç spn
fem.wav,fem f ɛ m
hisse.wav,hisse spn
giyaben.wav,gıyaben spn
enkaz.wav,enkaz spn
jenerasyon.wav,jenerasyon spn
uzletgah.wav,uzletgah spn
sehremaneti.wav,şehremaneti spn
hububat.wav,hububat spn
hikaye.wav,hikâye spn
ihsanen.wav,ihsanen spn
kasavet.wav,kasavet spn
ozbeoz.wav,özbeöz spn
paralel.wav,paralel spn
ornegin.wav,örneğin spn
distributor.wav,distribütör spn
fuaye.wav,fuaye spn
nesir.wav,neşir spn
satir.wav,şatır spn
iktibas.wav,iktibas spn
tesebbusat.wav,teşebbüsat spn
telgrafname.wav,telgrafname spn
takriben.wav,takriben spn
demirhindi.wav,demirhindi spn
lirizm.wav,lirizm spn
mechuliyet.wav,meçhuliyet spn
karsilik.wav,karşılık k a ɾ ʃ ɯ ɫ ɯ k
alperen.wav,alperen spn
munferiden.wav,münferiden spn
nafia.wav,nafia spn
bittamam.wav,bittamam spn
hamburger.wav,hamburger h a m b u ɾ ɡ ɛ ɾ
internet.wav,internet spn
taraf.wav,taraf spn
kurbet.wav,kurbet spn
an.wav,an spn
afif.wav,afif a f iː f
tahsisat.wav,tahsisat spn
ekru.wav,ekru e k ɾ u
ibadethane.wav,ibadethane spn
serzenis.wav,serzeniş spn
dibek.wav,dibek spn
vareste.wav,vareste spn
saka.wav,saka spn
diyet.wav,diyet spn
yeldirme.wav,yeldirme spn
takriz.wav,takriz spn
leopar.wav,leopar spn
oksitlenmek.wav,oksitlenmek spn
esbab_i.wav,esbab-ı spn
ifrag.wav,ifrağ i f ɾ aː
parke.wav,parke p a ɾ c e
kelalaka.wav,kelalaka spn
mutenekkir.wav,mütenekkir spn
palamar.wav,palamar p a ɫ a m a ɾ
hahamhane.wav,hahamhane spn
vazifeten.wav,vazifeten spn
mevzun.wav,mevzun spn
zumrut.wav,zümrüt spn
uzengi.wav,üzengi spn
faide.wav,faide spn
hunkar.wav,hunkâr spn
makalat.wav,makalat spn
havyar.wav,havyar h a v j a ɾ
aksan.wav,aksan spn
muhabere.wav,muhabere m u h aː b e ɾ e
tekarup.wav,tekarüp spn
nakliye.wav,nakliye spn
emval.wav,emval spn
basubadelmevt.wav,basübadelmevt spn
nosyon.wav,nosyon spn
kiyasen.wav,kıyasen spn
akil.wav,akil spn
geysa.wav,geyşa ɡ e j ʃ a
tesne.wav,teşne spn
ileri.wav,ileri spn
istiap.wav,istiap spn
idam.wav,idam spn
hallac.wav,hallaç spn
firuz.wav,firuz spn
akim.wav,akim a c iː m
beyhude.wav,beyhude spn
tilavet.wav,tilavet spn
kahkaha.wav,kahkaha k a h k a h a
tesvis.wav,teşviş spn
gasil.wav,gasil spn
zerzevat.wav,zerzevat spn
emel.wav,emel spn
interaktif.wav,interaktif spn
metodoloji.wav,metodoloji spn
gocmen.wav,göçmen spn
tesmil.wav,teşmil spn
temlikname.wav,temlikname spn
racon.wav,racon spn
derman.wav,derman spn
muselselen.wav,müselselen spn
kari.wav,kari k aː ɾ iː
kabil.wav,kabil spn
mubadele.wav,mübadele spn
istismar.wav,istismar spn
iskal.wav,işkâl spn
mustu.wav,muştu spn
meshur.wav,meşhur m e ʃ h uː ɾ
sabavet.wav,sabavet spn
terbiye.wav,terbiye spn
hucumbot.wav,hücumbot spn
ekseriya.wav,ekseriya spn
tesvikat.wav,teşvikat spn
cevre.wav,çevre spn
muhasir.wav,muhasır spn
kasem.wav,kasem spn
istihkak.wav,istihkak spn
namlu.wav,namlu spn
taziye.wav,taziye spn
palanduz.wav,palanduz spn
kevgir.wav,kevgir c e v ɡ i ɾ
muhendis.wav,mühendis spn
tampon.wav,tampon spn
okyanus.wav,okyanus spn
dilinazikter.wav,dilinazikter spn
cibilli.wav,cibilli spn
icabina.wav,icabına spn
sube.wav,şube ʃ uː b e
haclegah.wav,haclegâh spn
zilal.wav,zilâl spn
ecdat.wav,ecdat spn
ulvi.wav,ulvi uː ɫ v iː
ibham.wav,ibham i b h aː m
muti.wav,muti spn
muduriyet.wav,müdüriyet spn
cerag.wav,çerağ spn
okazyon.wav,okazyon spn
muvazaa.wav,muvazaa spn
iddet.wav,iddet spn
lisani.wav,lisani spn
sureti.wav,sureti spn
refah.wav,refah ɾ e f a h
varil.wav,varil spn
muhtar.wav,muhtar spn
muhtazar.wav,muhtazar spn
defatir.wav,defatir spn
celebi.wav,çelebi spn
sefine.wav,sefine spn
abus.wav,abus spn
madam.wav,madam spn
sardalya.wav,sardalya spn
kiyasiya.wav,kıyasıya spn
torpido.wav,torpido spn
munsi.wav,münşi spn
hifzissihha.wav,hıfzıssıhha spn
kuyut.wav,kuyut spn
istisnai.wav,istisnai spn
kinaye.wav,kinaye spn
merkantilizm.wav,merkantilizm spn
manganez.wav,manganez spn
kumral.wav,kumral spn
ekseriyet.wav,ekseriyet spn
muhasebe.wav,muhasebe spn
tifo.wav,tifo spn
matrah.wav,matrah spn
lebip.wav,lebip spn
namutenahi.wav,namütenahi spn
apolitik.wav,apolitik spn
baran.wav,baran spn
illegal.wav,illegal spn
ibare.wav,ibare i b aː ɾ e
giryan.wav,giryan spn
bezemek.wav,bezemek spn
ahlak.wav,ahlak spn
esbah.wav,eşbah e ʃ b aː h
beden.wav,beden spn
asker.wav,asker spn
brokoli.wav,brokoli spn
entelektuel.wav,entelektüel spn
sirket.wav,şirket spn
torpu.wav,törpü spn
civanpercemi.wav,civanperçemi spn
tenzihat.wav,tenzihat spn
evren.wav,evren spn
lehinde.wav,lehinde spn
anane.wav,anane spn
kan.wav,kan spn
misafirhane.wav,misafirhane spn
tezkere.wav,tezkere spn
talazlanmak.wav,talazlanmak spn
beser.wav,beşer b e ʃ ɛ ɾ
prezantabl.wav,prezantabl spn
rucu.wav,rücu spn
resen.wav,resen spn
bestekar.wav,bestekâr spn
lir.wav,lir spn
imsak.wav,imsak spn
pehlivan.wav,pehlivan spn
kail.wav,kail spn
keskulufukara.wav,keşkülüfukara spn
ebet.wav,ebet spn
devre.wav,devre spn
cefakarane.wav,cefakârane spn
jole.wav,jöle spn
tefrisat.wav,tefrişat spn
mesela.wav,mesela spn
zekat.wav,zekât spn
faiz.wav,faiz spn
ibraz.wav,ibraz spn
temasul.wav,temasül spn
pozisyon.wav,pozisyon spn
adese.wav,adese spn
gazeli.wav,gazelî spn
ati.wav,ati spn
mezalim.wav,mezalim spn
kaim.wav,kaim spn
bizar.wav,bizar spn
mumeyyiz.wav,mümeyyiz spn
kalubela.wav,kalubela spn
vukuf.wav,vukuf v u k u f
nevi.wav,nevi spn
gam.wav,gam ɡ a m
tevkifat.wav,tevkifat spn
konsept.wav,konsept spn
halsiz.wav,hâlsiz spn
tabiin.wav,tabiin spn
intak.wav,intak spn
candan.wav,candan spn
zakirin.wav,zakirin spn
taun.wav,taun spn
elektrik.wav,elektrik spn
bahce.wav,bahçe spn
nadir.wav,nadir spn
tecerrut.wav,tecerrüt spn
samuray.wav,samuray spn
pencuse.wav,pencüse spn
otistik.wav,otistik spn
basmufettis.wav,başmüfettiş spn
intisap.wav,intisap spn
megafon.wav,megafon spn
suzinak.wav,suzinak spn
ergimek.wav,ergimek ɛ ɾ ɡ i m e k
hazircevap.wav,hazırcevap spn
loca.wav,loca spn
pratik.wav,pratik spn
entari.wav,entari spn
comelmek.wav,çömelmek spn
mazrufat.wav,mazrufat spn
sebiyelda.wav,şebiyelda spn
peygamber.wav,peygamber p e j ɡ a m b ɛ ɾ
cinayet.wav,cinayet spn
muteradif.wav,müteradif spn
meyhane.wav,meyhane spn
sarraf.wav,sarraf spn
bedenen.wav,bedenen spn
livata.wav,livata spn
leylak.wav,leylak spn
amade.wav,amade spn
umid_i.wav,ümid-i spn
mahiyet.wav,mahiyet spn
dest.wav,dest spn
zelzal.wav,zelzal spn
devaimisk.wav,devaimisk spn
esrarengiz.wav,esrarengiz spn
dinozor.wav,dinozor spn
battaniye.wav,battaniye spn
serseri.wav,serseri spn
kervansaray.wav,kervansaray spn
kehanet.wav,kehanet spn
meniskus.wav,menisküs spn
dalyan.wav,dalyan spn
maytap.wav,maytap spn
elastiki.wav,elastiki spn
yen.wav,yen spn
bibliyoman.wav,bibliyoman spn
simsar.wav,simsar spn
gizli.wav,gizli spn
davaci.wav,davacı spn
daire_i.wav,daire-i spn
sebayudu.wav,sebayüdü spn
hurufat.wav,hurufat spn
munzevi.wav,münzevi spn
laterna.wav,laterna spn
medikal.wav,medikal spn
efkariumumiye.wav,efkârıumumiye spn
zimba.wav,zımba spn
mandolin.wav,mandolin spn
daraban.wav,daraban spn
zilgit.wav,zılgıt spn
fiskin.wav,fışkın spn
cemel.wav,cemel spn
artik.wav,artık spn
ameliyathane.wav,ameliyathane spn
ketum.wav,ketum spn
minber.wav,minber spn
esef.wav,esef spn
mustahkim.wav,müstahkim spn
kafuri.wav,kâfuri spn
serencam.wav,serencam spn
serapa.wav,serapa spn
keyfekeder.wav,keyfekeder spn
kafile.wav,kafile spn
takometre.wav,takometre spn
suur.wav,şuur ʃ u u ɾ
acemasiran.wav,acemaşiran spn
kusurat.wav,küsurat spn
mevce.wav,mevce spn
parsomen.wav,parşömen spn
perisan.wav,perişan spn
tebeyyun.wav,tebeyyün spn
bahane.wav,bahane spn
sigla.wav,sığla spn
zula.wav,zula spn
cidal.wav,cidal spn
ture.wav,türe spn
hibrit.wav,hibrit spn
kutbi.wav,kutbi spn
keramet.wav,keramet spn
ezkaza.wav,ezkaza spn
hikmetamiz.wav,hikmetamiz spn
ebkem.wav,ebkem e b c ɛ m
hile.wav,hile spn
esrar.wav,esrar spn
vesaire.wav,vesaire spn
tecavuz.wav,tecavüz spn
canli.wav,canlı spn
perhiz.wav,perhiz spn
ortopedi.wav,ortopedi spn
deste.wav,deste spn
tenasuh.wav,tenasüh spn
timsal.wav,timsal spn
huri.wav,huri h uː ɾ iː
menkul.wav,menkul spn
istida.wav,istida spn
lahmacun.wav,lahmacun spn
bronsit.wav,bronşit spn
istimrar.wav,istimrar spn
tiryak.wav,tiryak spn
tahliye.wav,tahliye spn
tiryaki.wav,tiryaki spn
rasyonel.wav,rasyonel spn
matbuat.wav,matbuat spn
genc.wav,genç spn
igva.wav,iğva iː v aː
ihtiyatkar.wav,ihtiyatkâr spn
nahak.wav,nahak spn
karafaki.wav,karafaki k a ɾ a f a c i
nezdinde.wav,nezdinde spn
paratoner.wav,paratoner spn
itikaf.wav,itikâf spn
mumin.wav,mümin spn
meblag.wav,meblağ spn
bibliyotek.wav,bibliyotek spn
dolu.wav,dolu spn
variyet.wav,variyet spn
super.wav,süper spn
elifba.wav,elifba spn
vites.wav,vites spn
ilaniask.wav,ilanıaşk spn
sedit.wav,şedit spn
akademisyen.wav,akademisyen spn
sponsor.wav,sponsor spn
meydan.wav,meydan spn
muzekker.wav,müzekker spn
orta.wav,orta spn
matris.wav,matris spn
uguldamak.wav,uğuldamak spn
asar.wav,aşar aː ʃ aː ɾ
aglamak.wav,ağlamak aː ɫ a m a k
tabiat.wav,tabiat spn
ferc.wav,ferç spn
muzir.wav,muzır spn
muhtekirane.wav,muhtekirane spn
personel.wav,personel spn
barometre.wav,barometre spn
zaganos.wav,zağanos spn
turbedar.wav,türbedar spn
ulum.wav,ulum spn
harici.wav,haricî spn
deyr.wav,deyr spn
mentor.wav,mentor spn
tebaa.wav,tebaa spn
hayirsiz.wav,hayırsız spn
tenha.wav,tenha spn
husnuniyet.wav,hüsnüniyet spn
tashihikarar.wav,tashihikarar spn
gina.wav,gına spn
gunah.wav,günah spn
major.wav,majör m a ʒ œ ɾ
ladini.wav,lâdini spn
ihrama.wav,ihrama i h ɾ aː m a ɡ i ɾ m e k
sadaka.wav,sadaka spn
curuf.wav,cüruf spn
somaki.wav,somaki spn
eren.wav,eren spn
erkete.wav,erkete spn
cark.wav,çark spn
velespit.wav,velespit spn
tesrin.wav,teşrin spn
tebellug.wav,tebellüğ spn
muhayyile.wav,muhayyile spn
murtekip.wav,mürtekip spn
baska.wav,başka b a ʃ k a
ahkam.wav,ahkâm spn
ahenk.wav,ahenk spn
sakiname.wav,sakiname spn
soguk.wav,soğuk spn
vezin.wav,vezin spn
metazori.wav,metazori spn
takip.wav,takip spn
dahilen.wav,dâhilen spn
sehiv.wav,sehiv spn
tahkimat.wav,tahkimat spn
kiran.wav,kıran spn
telakki.wav,telakki spn
hazim.wav,hazım spn
kruvasan.wav,kruvasan spn
afet.wav,afet spn
telmihen.wav,telmihen spn
sicil.wav,sicil spn
mebni.wav,mebni spn
valor.wav,valör spn
hirbo.wav,hırbo h ɯ ɾ b o
finansman.wav,finansman spn
fantezi.wav,fantezi spn
haybeden.wav,haybeden spn
zeplin.wav,zeplin spn
siyonizm.wav,siyonizm spn
okutman.wav,okutman spn
mubaseret.wav,mübaşeret spn
tecelli.wav,tecelli spn
kristal.wav,kristal spn
hademe.wav,hademe spn
suiniyet.wav,suiniyet spn
irca_i.wav,irca-i spn
mururiye.wav,müruriye m y ɾ uː ɾ i j e
teessuf.wav,teessüf spn
naylon.wav,naylon spn
sagir.wav,sağır spn
hosbes.wav,hoşbeş h o ʃ b e ʃ
ejderha.wav,ejderha spn
araz.wav,âraz spn
cihan.wav,cihan spn
filizi.wav,filizî spn
fahrenhayt.wav,fahrenhayt spn
vicdan.wav,vicdan spn
becellesme.wav,becelleşme spn
odeon.wav,odeon spn
bros.wav,broş b ɾ o ʃ
havari.wav,havari h a v aː ɾ iː
efrat.wav,efrat spn
numayiskar.wav,numayiskâr spn
pirifani.wav,pirifâni spn
efsun.wav,efsun spn
isik.wav,ışık ɯ ʃ ɯ k
goblen.wav,goblen spn
dominant.wav,dominant spn
sehvaniyet.wav,şehvaniyet spn
sekil.wav,şekil spn
sekva.wav,şekva ʃ e k v aː
muvafakatname.wav,muvafakatname spn
percem.wav,perçem spn
matlup.wav,matlup spn
biiznillah.wav,biiznillah spn
mutesettir.wav,mütesettir spn
lider.wav,lider spn
dil.wav,dil spn
acaba.wav,acaba spn
flasor.wav,flaşör spn
hazinedar.wav,hazinedar spn
mulevves.wav,mülevves spn
muhur.wav,mühür m y h y ɾ
segirmek.wav,seğirmek spn
mintan.wav,mintan spn
rasitizm.wav,raşitizm spn
bencil.wav,bencil spn
vahdet.wav,vahdet spn
kivanc.wav,kıvanç spn
kalben.wav,kalben spn
muharebat.wav,muharebat spn
funun.wav,fünun spn
rest.wav,rest spn
meh.wav,meh m e h
tevcih.wav,tevcih spn
asalak.wav,asalak spn
pisman.wav,pişman spn
garabet.wav,garabet spn
hayran.wav,hayran spn
sanayiinefise.wav,sanayiinefise spn
kustahane.wav,küstahane spn
cevaz.wav,cevaz spn
koreografi.wav,koreografi spn
hakem.wav,hakem h a c e m
kabine.wav,kabine spn
sogurmak.wav,soğurmak spn
pasaj.wav,pasaj spn
cemad.wav,cemad spn
eyvallahi.wav,eyvallahı e j v a ɫ ɫ aː h ɯ o ɫ m a m a k
hizmet.wav,hizmet spn
iktisadi.wav,iktisadi spn
bileske.wav,bileşke spn
okka.wav,okka o k k a
muttasil.wav,muttasıl spn
yag.wav,yağ j aː
hulefa.wav,hulefa spn
sebze.wav,sebze spn
aleniyet.wav,aleniyet spn
magmum.wav,mağmum m aː m uː m
savullamak.wav,şavullamak ʃ a v u ɫ ɫ a m a k
sahika.wav,şahika ʃ aː h i k a
naturalist.wav,natüralist spn
kevkeb.wav,kevkeb c e v c e b
kissa.wav,kıssa spn
berkemal.wav,berkemal spn
munasebat.wav,münasebat spn
nimet.wav,nimet spn
ithal.wav,ithal spn
hancere.wav,hançere spn
meyus.wav,meyus spn
atesin.wav,ateşin spn
musanna.wav,musanna spn
maktulen.wav,maktulen spn
naz.wav,naz spn
cermik.wav,çermik spn
isbu.wav,işbu i ʃ b u
itham.wav,itham spn
tekil.wav,tekil spn
cilve.wav,cilve spn
malumatfurus.wav,malumatfuruş spn
sabun.wav,sabun spn
harddisk.wav,harddisk spn
niyaz.wav,niyâz spn
mostra.wav,mostra spn
mevcudat.wav,mevcudat spn
antikite.wav,antikite spn
massetmek.wav,massetmek spn
kefil.wav,kefil spn
deklansor.wav,deklanşör spn
infirat.wav,infirat spn
merkez.wav,merkez spn
dinamik.wav,dinamik spn
tesellum.wav,tesellüm spn
vukela.wav,vükela spn
gasyolmak.wav,gaşyolmak spn
cusuhurus.wav,cuşuhuruş spn
pesrev.wav,peşrev p e ʃ ɾ e v
irfan.wav,irfan spn
ezhan.wav,ezhan spn
konservatuvar.wav,konservatuvar spn
mufassalan.wav,mufassalan spn
sayha.wav,sayha spn
laminant.wav,laminant spn
omuz.wav,omuz spn
manikur.wav,manikür spn
katiyen.wav,katiyen spn
celal.wav,celal spn
cocukcagiz.wav,çocukcağız spn
tufan.wav,tufan spn
ehveniser.wav,ehvenişer spn
kategori.wav,kategori spn
cila.wav,cila spn
haletiruhiye.wav,hâletiruhiye spn
dilpesend.wav,dilpesend spn
cuma.wav,cuma spn
zurafa.wav,zürafa spn
zemzem.wav,zemzem spn
takdirat.wav,takdirat spn
silte.wav,şilte spn
sehadetname.wav,şehadetname spn
evre.wav,evre e v ɾ e
alametifarika.wav,alametifarika spn
fevk.wav,fevk f e v k
ki.wav,ki c i b a ɾ
mizan.wav,mizan spn
coplenmek.wav,çöplenmek spn
muhlet.wav,mühlet spn
jeton.wav,jeton spn
bari.wav,bari b aː ɾ i
vasf_i.wav,vasf-ı spn
aluminyum.wav,alüminyum spn
madut.wav,madut spn
mayo.wav,mayo m a j o
istigfar.wav,istiğfar spn
katafalk.wav,katafalk spn
midye.wav,midye spn
beraber.wav,beraber b e ɾ aː b ɛ ɾ
hanuman.wav,hanuman spn
lazime.wav,lazıme spn
cimmek.wav,çimmek spn
paten.wav,paten spn
cuce.wav,cüce spn
temcit.wav,temcit spn
bahar.wav,bahar b a h a ɾ
izabe.wav,izabe spn
guruh.wav,güruh ɡ y ɾ uː h
imaret.wav,imaret spn
taht.wav,taht spn
trajedi.wav,trajedi spn
vahdeti.wav,vahdetî spn
tezvir.wav,tezvir spn
senir.wav,senir spn
munkir.wav,münkir spn
seftali.wav,şeftali spn
kultur.wav,kültür spn
cenin.wav,cenin spn
musibet.wav,musibet spn
mahruti.wav,mahruti spn
kronik.wav,kronik spn
mustehcen.wav,müstehcen spn
leffetmek.wav,leffetmek spn
artezyen.wav,artezyen spn
velhasilikelam.wav,velhasılıkelam spn
muharip.wav,muharip m u h aː ɾ i p
semptom.wav,semptom spn
asesbasi.wav,asesbaşı spn
dukkan.wav,dükkân spn
cerrahi.wav,cerrahi spn
cogalmak.wav,çoğalmak spn
tevarih.wav,tevarih spn
lamba.wav,lamba ɫ aː m b a
doping.wav,doping spn
mutevatir.wav,mütevatir spn
isguder.wav,işgüder spn
davudi.wav,davudi spn
kalbi.wav,kalbî c aː ɫ b iː
mevkute.wav,mevkute spn
kulli.wav,külli spn
dahili.wav,dâhilî spn
mebde.wav,mebde spn
sakirt.wav,şakirt spn
seraret.wav,şeraret spn
illuzyon.wav,illüzyon spn
kure.wav,küre c y ɾ e
suyuu.wav,şüyuu spn
santrfor.wav,santrfor spn
deryab.wav,deryab spn
perdah.wav,perdah spn
bakkaliye.wav,bakkaliye spn
sinav.wav,şınav spn
gaf.wav,gaf ɡ a f
itriyat.wav,ıtriyat spn
pala.wav,pala p a ɫ a
siyak.wav,siyak spn
anahtar.wav,anahtar spn
mikrofon.wav,mikrofon spn
siar.wav,şiar ʃ i a ɾ
bargah.wav,bargâh spn
surrealizm.wav,sürrealizm spn
bilahare.wav,bilahare spn
u.wav,ü spn
hakeza.wav,hakeza spn
orf.wav,örf œ ɾ f
donence.wav,dönence spn
cemaziyelevvel.wav,cemaziyelevvel spn
teminen.wav,teminen spn
buhtan.wav,bühtan spn
destguzar.wav,destgüzar spn
safak.wav,şafak ʃ a f a k
kasagi.wav,kaşağı k a ʃ aː
kafiye.wav,kafiye k aː f i j e
bloke.wav,bloke spn
hosmerim.wav,höşmerim h œ ʃ m e ɾ i m
kilibik.wav,kılıbık k ɯ ɫ ɯ b ɯ k
mihr.wav,mihr m i h ɾ
pisdar.wav,pişdar spn
tebcil.wav,tebcil spn
hamiyetperver.wav,hamiyetperver spn
reyon.wav,reyon spn
redingot.wav,redingot spn
konduktor.wav,kondüktör spn
orijin.wav,orijin spn
mustenit.wav,müstenit spn
zimbirti.wav,zımbırtı spn
meyusiyet.wav,meyusiyet spn
muhalefet.wav,muhalefet spn
bijuteri.wav,bijuteri spn
samit.wav,samit spn
ogle.wav,öğle spn
enfes.wav,enfes spn
azletmek.wav,azletmek spn
esmer.wav,esmer spn
konteyner.wav,konteyner spn
mustahdem.wav,müstahdem spn
kirba.wav,kırba k ɯ ɾ b a
ufuk.wav,ufuk u f u k
kuskutuk.wav,küskütük spn
felaketzede.wav,felaketzede spn
musrifane.wav,müsrifane spn
kalker.wav,kalker k a ɫ c ɛ ɾ
cani.wav,cani spn
labrador.wav,labrador spn
bisturi.wav,bisturi spn
farz_i.wav,farz-ı spn
tavsamak.wav,tavsamak spn
kafadar.wav,kafadar spn
humbaracibasi.wav,humbaracıbaşı spn
kapucino.wav,kapuçino spn
muntehabat.wav,müntehabat spn
mutantan.wav,mutantan spn
istidaname.wav,istidaname spn
horasani.wav,horasani spn
serap.wav,serap spn
kumla.wav,kumla k u m ɫ a
teleskop.wav,teleskop spn
