word_ipa,subword_ipas,audio_file,vowel_ipas,word,subword_string
mukaddeɾaːt,"mu,kad,de,ɾaːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/7169,"u,a,e,a",mukadderat,"mu,kad,de,rat"
mukaɾɾɛɾ,"mu,kaɾ,ɾɛɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7177,"u,a,ɛ",mukarrer,"mu,kar,rer"
mukaɾɾeɾaːt,"mu,kaɾ,ɾe,ɾaːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/7178,"u,a,e,a",mukarrerat,"mu,kar,re,rat"
mukaːtaaː,"mu,kaː,ta,aː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7185,"u,a,a,a",mukataa,"mu,ka,ta,a"
mukaːvele,"mu,kaː,ve,le",https://sozluk.rtuk.gov.tr/Home/SesKelime/7187,"u,a,e,e",mukavele,"mu,ka,ve,le"
mukajjet,"mu,kaj,jet",https://sozluk.rtuk.gov.tr/Home/SesKelime/7196,"u,a,e",mukayyet,"mu,kay,yet"
myceɫlef,"my,ceɫ,lef",https://sozluk.rtuk.gov.tr/Home/SesKelime/7443,"y,e,e",mükellef,"mü,kel,lef"
myktesip,"myk,te,sip",https://sozluk.rtuk.gov.tr/Home/SesKelime/7460,"y,e,i",müktesip,"mük,te,sip"
myɫciː,"myɫ,ciː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7474,"y,i",mülki,"mül,ki"
mymaːsil,"my,maː,sil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7483,"y,a,i",mümasil,"mü,ma,sil"
mymessil,"my,mes,sil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7485,"y,e,i",mümessil,"mü,mes,sil"
mymejjiz,"my,mej,jiz",https://sozluk.rtuk.gov.tr/Home/SesKelime/7486,"y,e,i",mümeyyiz,"mü,mey,yiz"
mymteniː,"mym,te,niː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7495,"y,e,i",mümteni,"müm,te,ni"
mynd͡ʒɛɾ,"myn,d͡ʒɛɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7508,"y,ɛ",müncer,"mün,cer"
myndeɾed͡ʒaːt,"myn,de,ɾe,d͡ʒaːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/7511,"y,e,e,a",münderecat,"mün,de,re,cat"
mynfeɾiden,"myn,fe,ɾi,den",https://sozluk.rtuk.gov.tr/Home/SesKelime/7517,"y,e,i,e",münferiden,"mün,fe,ri,den"
mynfesih,"myn,fe,sih",https://sozluk.rtuk.gov.tr/Home/SesKelime/7519,"y,e,i",münfesih,"mün,fe,sih"
mynhaːl,"myn,haːl",https://sozluk.rtuk.gov.tr/Home/SesKelime/13286,"y,a",münhal,"mün,hal"
mynhasɯɾ,"myn,ha,sɯɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7521,"y,a,ɯ",münhasır,"mün,ha,sır"
mynciɾ,"myn,ciɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7531,"y,i",münkir,"mün,kir"
myntacil,"myn,ta,cil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7534,"y,a,i",müntakil,"mün,ta,kil"
muntazɯɾ,"mun,ta,zɯɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7215,"u,a,ɯ",muntazır,"mun,ta,zır"
myntehap,"myn,te,hap",https://sozluk.rtuk.gov.tr/Home/SesKelime/7537,"y,e,a",müntehap,"mün,te,hap"
muɾaːkabe,"mu,ɾaː,ka,be",https://sozluk.rtuk.gov.tr/Home/SesKelime/7224,"u,a,a,e",murakabe,"mu,ra,ka,be"
myɾettep,"my,ɾet,tep",https://sozluk.rtuk.gov.tr/Home/SesKelime/7556,"y,e,e",mürettep,"mü,ret,tep"
myɾtefiː,"myɾ,te,fiː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7569,"y,e,i",mürtefi,"mür,te,fi"
musaddak,"mu,sad,dak",https://sozluk.rtuk.gov.tr/Home/SesKelime/7232,"u,a,a",musaddak,"mu,sad,dak"
mysaːdeɾe,"my,saː,de,ɾe",https://sozluk.rtuk.gov.tr/Home/SesKelime/7580,"y,a,e,e",müsadere,"mü,sa,de,re"
musakka,"mu,sak,ka",https://sozluk.rtuk.gov.tr/Home/SesKelime/7238,"u,a,a",musakka,"mu,sak,ka"
mysaːmaha,"my,saː,ma,ha",https://sozluk.rtuk.gov.tr/Home/SesKelime/7583,"y,a,a,a",müsamaha,"mü,sa,ma,ha"
mysaːviː,"my,saː,viː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7587,"y,a,i",müsavi,"mü,sa,vi"
mysed͡ʒd͡ʒɛl,"my,sed͡ʒ,d͡ʒɛl",https://sozluk.rtuk.gov.tr/Home/SesKelime/7590,"y,e,ɛ",müseccel,"mü,sec,cel"
mystaːd͡ʒel,"mys,taː,d͡ʒel",https://sozluk.rtuk.gov.tr/Home/SesKelime/7608,"y,a,e",müstacel,"müs,ta,cel"
mystaːd͡ʒelɛn,"mys,taː,d͡ʒe,lɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/7609,"y,a,e,ɛ",müstacelen,"müs,ta,ce,len"
mystenidɛn,"mys,te,ni,dɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/7634,"y,e,i,ɛ",müsteniden,"müs,te,ni,den"
mystesnaː,"mys,tes,naː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7637,"y,e,a",müstesna,"müs,tes,na"
mutasaɾɾɯf,"mu,ta,saɾ,ɾɯf",https://sozluk.rtuk.gov.tr/Home/SesKelime/7268,"u,a,a,ɯ",mutasarrıf,"mu,ta,sar,rıf"
mutavassɯt,"mu,ta,vas,sɯt",https://sozluk.rtuk.gov.tr/Home/SesKelime/7275,"u,a,a,ɯ",mutavassıt,"mu,ta,vas,sıt"
myteaddit,"my,te,ad,dit",https://sozluk.rtuk.gov.tr/Home/SesKelime/7671,"y,e,a,i",müteaddit,"mü,te,ad,dit"
myteahhit,"my,te,ah,hit",https://sozluk.rtuk.gov.tr/Home/SesKelime/7672,"y,e,a,i",müteahhit,"mü,te,ah,hit"
myteɑɫlik,"my,te,ɑɫ,lik",https://sozluk.rtuk.gov.tr/Home/SesKelime/7675,"y,e,ɑ,i",müteallik,"mü,te,al,lik"
mytedaːvil,"my,te,daː,vil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7688,"y,e,a,i",mütedavil,"mü,te,da,vil"
mytefeɾɾik,"my,te,feɾ,ɾik",https://sozluk.rtuk.gov.tr/Home/SesKelime/7696,"y,e,e,i",müteferrik,"mü,te,fer,rik"
mytehammil,"my,te,ham,mil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7705,"y,e,a,i",mütehammil,"mü,te,ham,mil"
mytehavvil,"my,te,hav,vil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7709,"y,e,a,i",mütehavvil,"mü,te,hav,vil"
mytenaːkɯs,"my,te,naː,kɯs",https://sozluk.rtuk.gov.tr/Home/SesKelime/7733,"y,e,a,ɯ",mütenakıs,"mü,te,na,kıs"
mytenaːsip,"my,te,naː,sip",https://sozluk.rtuk.gov.tr/Home/SesKelime/7736,"y,e,a,i",mütenasip,"mü,te,na,sip"
mytesɛɫsil,"my,te,sɛɫ,sil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7747,"y,e,ɛ,i",müteselsil,"mü,te,sel,sil"
mytevakkɯf,"my,te,vak,kɯf",https://sozluk.rtuk.gov.tr/Home/SesKelime/7757,"y,e,a,ɯ",mütevakkıf,"mü,te,vak,kıf"
mytevɛɫliː,"my,te,vɛɫ,liː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7769,"y,e,ɛ,i",mütevelli,"mü,te,vel,li"
myteveɫlit,"my,te,veɫ,lit",https://sozluk.rtuk.gov.tr/Home/SesKelime/7771,"y,e,e,i",mütevellit,"mü,te,vel,lit"
muttaliː,"mut,ta,liː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7291,"u,a,i",muttali,"mut,ta,li"
muvaːd͡ʒɛhɛ,"mu,vaː,d͡ʒɛ,hɛ",https://sozluk.rtuk.gov.tr/Home/SesKelime/7294,"u,a,ɛ,ɛ",muvacehe,"mu,va,ce,he"
muvaːfakat,"mu,vaː,fa,kat",https://sozluk.rtuk.gov.tr/Home/SesKelime/7295,"u,a,a,a",muvafakat,"mu,va,fa,kat"
muvaːfɯk,"mu,vaː,fɯk",https://sozluk.rtuk.gov.tr/Home/SesKelime/7299,"u,a,ɯ",muvafık,"mu,va,fık"
muvakkat,"mu,vak,kat",https://sozluk.rtuk.gov.tr/Home/SesKelime/7301,"u,a,a",muvakkat,"mu,vak,kat"
myvekcil,"my,vek,cil",https://sozluk.rtuk.gov.tr/Home/SesKelime/7776,"y,e,i",müvekkil,"mü,vek,kil"
myvezziː,"my,vez,ziː",https://sozluk.rtuk.gov.tr/Home/SesKelime/7779,"y,e,i",müvezzi,"mü,vez,zi"
myzaːjede,"my,zaː,je,de",https://sozluk.rtuk.gov.tr/Home/SesKelime/7784,"y,a,e,e",müzayede,"mü,za,ye,de"
naːhije,"naː,hi,je",https://sozluk.rtuk.gov.tr/Home/SesKelime/7837,"a,i,e",nahiye,"na,hi,ye"
navɫun,"nav,ɫun",https://sozluk.rtuk.gov.tr/Home/SesKelime/7962,"a,u",navlun,"nav,lun"
nemaː,"ne,maː",https://sozluk.rtuk.gov.tr/Home/SesKelime/8051,"e,a",nema,"ne,ma"
neviː,"ne,viː",https://sozluk.rtuk.gov.tr/Home/SesKelime/8099,"e,i",nevi,"ne,vi"
nezaːɾet,"ne,zaː,ɾet",https://sozluk.rtuk.gov.tr/Home/SesKelime/8125,"e,a,e",nezaret,"ne,za,ret"
nisap,"ni,sap",https://sozluk.rtuk.gov.tr/Home/SesKelime/8169,"i,a",nisap,"ni,sap"
nɯsf,nɯsf,https://sozluk.rtuk.gov.tr/Home/SesKelime/8133,ɯ,nısf,nısf
nizaː,"ni,zaː",https://sozluk.rtuk.gov.tr/Home/SesKelime/8193,"i,a",niza,"ni,za"
pafta,"paf,ta",https://sozluk.rtuk.gov.tr/Home/SesKelime/8431,"a,a",pafta,"paf,ta"
paɾsɛl,"paɾ,sɛl",https://sozluk.rtuk.gov.tr/Home/SesKelime/8479,"a,ɛ",parsel,"par,sel"
ɾaːjit͡ʃ,"ɾaː,jit͡ʃ",https://sozluk.rtuk.gov.tr/Home/SesKelime/8820,"a,i",rayiç,"ra,yiç"
ɾefik,"ɾe,fik",https://sozluk.rtuk.gov.tr/Home/SesKelime/8858,"e,i",refik,"re,fik"
ɾehin,"ɾe,hin",https://sozluk.rtuk.gov.tr/Home/SesKelime/8869,"e,i",rehin,"re,hin"
ɾeːsɛn,"ɾeː,sɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/8899,"e,ɛ",resen,"re,sen"
ɾesim,"ɾe,sim",https://sozluk.rtuk.gov.tr/Home/SesKelime/8903,"e,i",resim,"re,sim"
ɾeʃit,"ɾe,ʃit",https://sozluk.rtuk.gov.tr/Home/SesKelime/8917,"e,i",reşit,"re,şit"
ɾyt͡ʃhaːn,"ɾyt͡ʃ,haːn",https://sozluk.rtuk.gov.tr/Home/SesKelime/9034,"y,a",rüçhan,"rüç,han"
ɾyd͡ʒuː,"ɾy,d͡ʒuː",https://sozluk.rtuk.gov.tr/Home/SesKelime/9035,"y,u",rücu,"rü,cu"
ɾysuːm,"ɾy,suːm",https://sozluk.rtuk.gov.tr/Home/SesKelime/9041,"y,u",rüsum,"rü,sum"
sahih,"sa,hih",https://sozluk.rtuk.gov.tr/Home/SesKelime/9128,"a,i",sahih,"sa,hih"
saːlih,"saː,lih",https://sozluk.rtuk.gov.tr/Home/SesKelime/9177,"a,i",salih,"sa,lih"
ʃaːmil,"ʃaː,mil",https://sozluk.rtuk.gov.tr/Home/SesKelime/9867,"a,i",şamil,"şa,mil"
saːniːjɛn,"saː,niː,jɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/9223,"a,i,ɛ",saniyen,"sa,ni,yen"
saɾaːhɑt,"sa,ɾaː,hɑt",https://sozluk.rtuk.gov.tr/Home/SesKelime/9233,"a,a,ɑ",sarahat,"sa,ra,hat"
saɾfijat,"saɾ,fi,jat",https://sozluk.rtuk.gov.tr/Home/SesKelime/9241,"a,i,a",sarfiyat,"sar,fi,yat"
saɾi,"sa,ɾi",https://sozluk.rtuk.gov.tr/Home/SesKelime/9244,"a,i",sari,"sa,ri"
ʃaɾk,ʃaɾk,https://sozluk.rtuk.gov.tr/Home/SesKelime/9892,a,şark,şark
selef,"se,lef",https://sozluk.rtuk.gov.tr/Home/SesKelime/9358,"e,e",selef,"se,lef"
semɛn,"se,mɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/9382,"e,ɛ",semen,"se,men"
semeɾe,"se,me,ɾe",https://sozluk.rtuk.gov.tr/Home/SesKelime/9385,"e,e,e",semere,"se,me,re"
ʃeɾaːit,"ʃe,ɾa,ːit",https://sozluk.rtuk.gov.tr/Home/SesKelime/9995,"e,a,i",şerait,"şe,ra,it"
ʃɛɾh,ʃɛɾh,https://sozluk.rtuk.gov.tr/Home/SesKelime/10004,ɛ,şerh,şerh
ʃeɾiːk,"ʃe,ɾiːk",https://sozluk.rtuk.gov.tr/Home/SesKelime/10011,"e,i",şerik,"şe,rik"
ʃimɑːl,"ʃi,mɑːl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10068,"i,ɑ",şimal,"şi,mal"
siɾaːjet,"si,ɾaː,jet",https://sozluk.rtuk.gov.tr/Home/SesKelime/9603,"i,a,e",sirayet,"si,ra,yet"
siɾcɑt,"siɾ,cɑt",https://sozluk.rtuk.gov.tr/Home/SesKelime/9607,"i,ɑ",sirkat,"sir,kat"
suduːɾ,"su,duːɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/9699,"u,u",sudur,"su,dur"
suinijet,"su,i,ni,jet",https://sozluk.rtuk.gov.tr/Home/SesKelime/9691,"u,i,i,e",suiniyet,"su,i,ni,yet"
sukuːt,"su,kuːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/9707,"u,u",sukut,"su,kut"
ʃymuːːl,"ʃy,muːːl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10125,"y,u",şümul,"şü,mul"
ʃyjuː,"ʃy,juː",https://sozluk.rtuk.gov.tr/Home/SesKelime/10129,"y,u",şüyu,"şü,yu"
taahhytnaːme,"ta,ah,hyt,naː,me",https://sozluk.rtuk.gov.tr/Home/SesKelime/10134,"a,a,y,a,e",taahhütname,"ta,ah,hüt,na,me"
taaɫluːk,"ta,aɫ,luːk",https://sozluk.rtuk.gov.tr/Home/SesKelime/10135,"a,a,u",taalluk,"ta,al,luk"
taajjyn,"ta,aj,jyn",https://sozluk.rtuk.gov.tr/Home/SesKelime/10144,"a,a,y",taayyün,"ta,ay,yün"
taːd͡ʒiɾ,"taː,d͡ʒiɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10176,"a,i",tacir,"ta,cir"
taːdil,"taː,dil",https://sozluk.rtuk.gov.tr/Home/SesKelime/10180,"a,i",tadil,"ta,dil"
taːjiːɾ,"taː,jiːɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10190,"a,i",tağyir,"tağ,yir"
tahavvyl,"ta,hav,vyl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10203,"a,a,y",tahavvül,"ta,hav,vül"
tahciːkat,"tah,ciː,kat",https://sozluk.rtuk.gov.tr/Home/SesKelime/10216,"a,i,a",tahkikat,"tah,ki,kat"
tahlije,"tah,li,je",https://sozluk.rtuk.gov.tr/Home/SesKelime/10225,"a,i,e",tahliye,"tah,li,ye"
tahɾip,"tah,ɾip",https://sozluk.rtuk.gov.tr/Home/SesKelime/10236,"a,i",tahrip,"tah,rip"
tahɾiɾ,"tah,ɾiɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10239,"a,i",tahrir,"tah,rir"
tahɾiːɾɛn,"tah,ɾiː,ɾɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/10242,"a,i,ɛ",tahriren,"tah,ri,ren"
tahsin,"tah,sin",https://sozluk.rtuk.gov.tr/Home/SesKelime/10251,"a,i",tahsin,"tah,sin"
tahsis,"tah,sis",https://sozluk.rtuk.gov.tr/Home/SesKelime/10252,"a,i",tahsis,"tah,sis"
taht,taht,https://sozluk.rtuk.gov.tr/Home/SesKelime/10254,a,taht,taht
tahvil,"tah,vil",https://sozluk.rtuk.gov.tr/Home/SesKelime/10260,"a,i",tahvil,"tah,vil"
tahviːlɑːt,"tah,viː,lɑːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10261,"a,i,ɑ",tahvilat,"tah,vi,lat"
takaddym,"ta,kad,dym",https://sozluk.rtuk.gov.tr/Home/SesKelime/10267,"a,a,y",takaddüm,"ta,kad,düm"
takas,"ta,kas",https://sozluk.rtuk.gov.tr/Home/SesKelime/10271,"a,a",takas,"ta,kas"
taksim,"tak,sim",https://sozluk.rtuk.gov.tr/Home/SesKelime/10309,"a,i",taksim,"tak,sim"
taksim,"tak,sim",https://sozluk.rtuk.gov.tr/Home/SesKelime/10309,"a,i",taksim,"tak,sim"
taksiɾ,"tak,siɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10314,"a,i",taksir,"tak,sir"
taːɾɯk,"taː,ɾɯk",https://sozluk.rtuk.gov.tr/Home/SesKelime/10401,"a,ɯ",tarik,"ta,rik"
tasaɾɾuf,"ta,saɾ,ɾuf",https://sozluk.rtuk.gov.tr/Home/SesKelime/10410,"a,a,u",tasarruf,"ta,sar,ruf"
tashiːh,"tas,hiːh",https://sozluk.rtuk.gov.tr/Home/SesKelime/10423,"a,i",tashih,"tas,hih"
tasnif,"tas,nif",https://sozluk.rtuk.gov.tr/Home/SesKelime/10426,"a,i",tasnif,"tas,nif"
tavassut,"ta,vas,sut",https://sozluk.rtuk.gov.tr/Home/SesKelime/10450,"a,a,u",tavassut,"ta,vas,sut"
tavazzuh,"ta,vaz,zuh",https://sozluk.rtuk.gov.tr/Home/SesKelime/10451,"a,a,u",tavazzuh,"ta,vaz,zuh"
tazmiːnaːt,"taz,miː,naːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10477,"a,i,a",tazminat,"taz,mi,nat"
teaːtiː,"te,aː,tiː",https://sozluk.rtuk.gov.tr/Home/SesKelime/10482,"e,a,i",teati,"te,a,ti"
tebdiːl,"teb,diːl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10490,"e,i",tebdil,"teb,dil"
tebeɫlyː,"te,beɫ,lyː",https://sozluk.rtuk.gov.tr/Home/SesKelime/10495,"e,e,y",tebellüğ,"te,bel,lüğ"
tebeɫlyɾ,"te,beɫ,lyɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10496,"e,e,y",tebellür,"te,bel,lür"
tebejjyn,"te,bej,jyn",https://sozluk.rtuk.gov.tr/Home/SesKelime/10504,"e,e,y",tebeyyün,"te,bey,yün"
tɛbliːɡaːt,"tɛb,liː,ɡaːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10505,"ɛ,i,a",tebligat,"teb,li,gat"
ted͡ʒdiːt,"ted͡ʒ,diːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10517,"e,i",tecdit,"tec,dit"
tedaːɾik,"te,daː,ɾik",https://sozluk.rtuk.gov.tr/Home/SesKelime/10538,"e,a,i",tedarik,"te,da,rik"
tedaːvyl,"te,daː,vyl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10540,"e,a,y",tedavül,"te,da,vül"
tedɾiːd͡ʒɛn,"ted,ɾiː,d͡ʒɛn",https://sozluk.rtuk.gov.tr/Home/SesKelime/10549,"e,i,ɛ",tedricen,"ted,ri,cen"
teehhyɾ,"te,eh,hyɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10558,"e,e,y",teehhür,"te,eh,hür"
teessys,"te,es,sys",https://sozluk.rtuk.gov.tr/Home/SesKelime/10563,"e,e,y",teessüs,"te,es,süs"
tefeɾɾuaːt,"te,feɾ,ɾu,aːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10569,"e,e,u,a",teferruat,"te,fer,ru,at"
tefɾiːʃat,"tef,ɾiː,ʃat",https://sozluk.rtuk.gov.tr/Home/SesKelime/10575,"e,i,a",tefrişat,"tef,ri,şat"
tecɛmmyl,"te,cɛm,myl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10620,"e,ɛ,y",tekemmül,"te,kem,mül"
teːlif,"teː,lif",https://sozluk.rtuk.gov.tr/Home/SesKelime/10685,"e,i",telif,"te,lif"
temɛɫlyk,"te,mɛɫ,lyk",https://sozluk.rtuk.gov.tr/Home/SesKelime/10716,"e,ɛ,y",temellük,"te,mel,lük"
temettyː,"te,met,tyː",https://sozluk.rtuk.gov.tr/Home/SesKelime/10723,"e,e,y",temettü,"te,met,tü"
teːmiːnat,"teː,miː,nat",https://sozluk.rtuk.gov.tr/Home/SesKelime/10727,"e,i,a",teminat,"te,mi,nat"
temlik,"tem,lik",https://sozluk.rtuk.gov.tr/Home/SesKelime/10730,"e,i",temlik,"tem,lik"
tenezzyl,"te,nez,zyl",https://sozluk.rtuk.gov.tr/Home/SesKelime/10756,"e,e,y",tenezzül,"te,nez,zül"
tensip,"ten,sip",https://sozluk.rtuk.gov.tr/Home/SesKelime/10766,"e,i",tensip,"ten,sip"
teŋzil,"teŋ,zil",https://sozluk.rtuk.gov.tr/Home/SesKelime/10776,"e,i",tenzil,"ten,zil"
tɛɾtip,"tɛɾ,tip",https://sozluk.rtuk.gov.tr/Home/SesKelime/10838,"ɛ,i",tertip,"ter,tip"
tesd͡ʒil,"tes,d͡ʒil",https://sozluk.rtuk.gov.tr/Home/SesKelime/10849,"e,i",tescil,"tes,cil"
tesɛɫlym,"te,sɛɫ,lym",https://sozluk.rtuk.gov.tr/Home/SesKelime/10854,"e,ɛ,y",tesellüm,"te,sel,lüm"
teʃevvyʃ,"te,ʃev,vyʃ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10894,"e,e,y",teşevvüş,"te,şev,vüş"
tesmije,"tes,mi,je",https://sozluk.rtuk.gov.tr/Home/SesKelime/10873,"e,i,e",tesmiye,"tes,mi,ye"
teʃɾik,"teʃ,ɾik",https://sozluk.rtuk.gov.tr/Home/SesKelime/10916,"e,i",teşrik,"teş,rik"
tesvijɛ,"tes,vi,jɛ",https://sozluk.rtuk.gov.tr/Home/SesKelime/10882,"e,i,ɛ",tesviye,"tes,vi,ye"
tevakkuf,"te,vak,kuf",https://sozluk.rtuk.gov.tr/Home/SesKelime/10933,"e,a,u",tevakkuf,"te,vak,kuf"
teved͡ʒd͡ʒyh,"te,ved͡ʒ,d͡ʒyh",https://sozluk.rtuk.gov.tr/Home/SesKelime/10944,"e,e,y",teveccüh,"te,vec,cüh"
teveɫlyt,"te,veɫ,lyt",https://sozluk.rtuk.gov.tr/Home/SesKelime/10952,"e,e,y",tevellüt,"te,vel,lüt"
tevfik,"tev,fik",https://sozluk.rtuk.gov.tr/Home/SesKelime/10956,"e,i",tevfik,"tev,fik"
tevcif,"tev,cif",https://sozluk.rtuk.gov.tr/Home/SesKelime/10963,"e,i",tevkif,"tev,kif"
tevziː,"tev,ziː",https://sozluk.rtuk.gov.tr/Home/SesKelime/10975,"e,i",tevzi,"tev,zi"
tezjiːf,"tez,jiːf",https://sozluk.rtuk.gov.tr/Home/SesKelime/11007,"e,i",tezyif,"tez,yif"
tezjiːnaːt,"tez,jiː,naːt",https://sozluk.rtuk.gov.tr/Home/SesKelime/11009,"e,i,a",tezyinat,"tez,yi,nat"
uhde,"uh,de",https://sozluk.rtuk.gov.tr/Home/SesKelime/11231,"u,e",uhde,"uh,de"
uɫak,"u,ɫak",https://sozluk.rtuk.gov.tr/Home/SesKelime/11245,"u,a",ulak,"u,lak"
usuːl,"u,suːl",https://sozluk.rtuk.gov.tr/Home/SesKelime/11282,"u,u",usul,"u,sul"
vaːbeste,"vaː,bes,te",https://sozluk.rtuk.gov.tr/Home/SesKelime/11360,"a,e,e",vabeste,"va,bes,te"
vakfije,"vak,fi,je",https://sozluk.rtuk.gov.tr/Home/SesKelime/11399,"a,i,e",vakfiye,"vak,fi,ye"
vakɯf,"va,kɯf",https://sozluk.rtuk.gov.tr/Home/SesKelime/11402,"a,ɯ",vakıf,"va,kıf"
vaɾaka,"va,ɾa,ka",https://sozluk.rtuk.gov.tr/Home/SesKelime/11440,"a,a,a",varaka,"va,ra,ka"
vaɾis,"va,ɾis",https://sozluk.rtuk.gov.tr/Home/SesKelime/11445,"a,i",vâris,vâris
vasiː,"va,siː",https://sozluk.rtuk.gov.tr/Home/SesKelime/11468,"a,i",vasi,"va,si"
vet͡ʃhile,"vet͡ʃ,hi,le",https://sozluk.rtuk.gov.tr/Home/SesKelime/11506,"e,i,e",veçhile,"veç,hi,le"
vediaː,"ve,di,aː",https://sozluk.rtuk.gov.tr/Home/SesKelime/11511,"e,i,a",vedia,"ve,di,a"
vecil,"ve,cil",https://sozluk.rtuk.gov.tr/Home/SesKelime/11527,"e,i",vekil,"ve,kil"
veliː,"ve,liː",https://sozluk.rtuk.gov.tr/Home/SesKelime/11540,"e,i",veli,"ve,li"
veliː,"ve,liː",https://sozluk.rtuk.gov.tr/Home/SesKelime/11540,"e,i",veli,"ve,li"
vesaːit,"ve,sa,ːit",https://sozluk.rtuk.gov.tr/Home/SesKelime/11558,"e,a,i",vesait,"ve,sa,it"
vesaːjet,"ve,saː,jet",https://sozluk.rtuk.gov.tr/Home/SesKelime/11559,"e,a,e",vesayet,"ve,sa,yet"
vikaːje,"vi,kaː,je",https://sozluk.rtuk.gov.tr/Home/SesKelime/11586,"i,a,e",vikaye,"vi,ka,ye"
jaband͡ʒɯ,"ja,ban,d͡ʒɯ",https://sozluk.rtuk.gov.tr/Home/SesKelime/11635,"a,a,ɯ",yabancı,"ya,ban,cı"
jajɫak,"jaj,ɫak",https://sozluk.rtuk.gov.tr/Home/SesKelime/11710,"a,a",yaylak,"yay,lak"
jed,jed,https://sozluk.rtuk.gov.tr/Home/SesKelime/11714,e,yed,yed
jediemin,"je,di,e,min",https://sozluk.rtuk.gov.tr/Home/SesKelime/11716,"e,i,e,i",yediemin,"ye,di,e,min"
jecuːːn,"je,cuːːn",https://sozluk.rtuk.gov.tr/Home/SesKelime/11742,"e,u",yekûn,yekûn
zabɯtnaːme,"za,bɯt,naː,me",https://sozluk.rtuk.gov.tr/Home/SesKelime/11812,"a,ɯ,a,e",zabıtname,"za,bıt,na,me"
zaːhiɾ,"zaː,hiɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/11832,"a,i",zahir,"za,hir"
zaːil,"za,ːil",https://sozluk.rtuk.gov.tr/Home/SesKelime/11809,"a,i",zail,"za,il"
zevɑl,"ze,vɑl",https://sozluk.rtuk.gov.tr/Home/SesKelime/11964,"e,ɑ",zeval,"ze,val"
zikɾetmek,"zik,ɾet,mek",https://sozluk.rtuk.gov.tr/Home/SesKelime/12031,"i,e,e",zikretmek,"zik,ret,mek"
zɯmnɯnda,"zɯm,nɯn,da",https://sozluk.rtuk.gov.tr/Home/SesKelime/12001,"ɯ,ɯ,a",zımnında,"zım,nın,da"
zinhaːɾ,"zin,haːɾ",https://sozluk.rtuk.gov.tr/Home/SesKelime/12046,"i,a",zinhar,"zin,har"
zijaː,"zi,jaː",https://sozluk.rtuk.gov.tr/Home/SesKelime/12058,"i,a",ziya,"zi,ya"
zijaːde,"zi,jaː,de",https://sozluk.rtuk.gov.tr/Home/SesKelime/12060,"i,a,e",ziyade,"zi,ya,de"
